"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
7.07656263846084e-227,3.45636391219915,0.386,0.045,2.29528309178477e-222,"ABCA9"
1.83739925116545e-226,2.49898510207905,0.486,0.107,5.95960447115513e-222,"PBX1"
7.09647798895847e-226,1.94613416240226,0.484,0.098,2.30174263571868e-221,"CXCL12"
8.42111447242146e-225,3.84682565970996,0.335,0.021,2.7313884791299e-220,"LOXL1"
5.37549858965822e-224,-5.14952254668787,0.033,0.396,1.74354296755564e-219,"CORO1A"
9.98763442197192e-224,1.99592116007557,0.631,0.216,3.23948922476659e-219,"CTGF"
6.11370254982209e-222,1.08075923925546,0.639,0.182,1.9829794220348e-217,"RARRES2"
2.87129853830659e-220,1.29305638299923,0.801,0.41,9.31305680899743e-216,"RRBP1"
2.99421763186816e-220,2.13296138976759,0.616,0.219,9.71174488896436e-216,"EPS8"
1.4679706584855e-219,3.11048866318331,0.416,0.068,4.76136283079772e-215,"GNAI1"
2.00701027559859e-219,1.70905537619149,0.684,0.27,6.50973782890403e-215,"TSPAN3"
4.41995540284545e-218,2.95344363763188,0.396,0.056,1.43361253491292e-213,"PTGFRN"
5.03327469088716e-218,3.74714355978819,0.355,0.035,1.63254264598925e-213,"OLFM2"
5.58570120794741e-218,2.29504497194135,0.533,0.152,1.81172218679774e-213,"PLAGL1"
3.55446420852762e-217,5.23871443416671,0.5,0.125,1.15289046603593e-212,"SFRP2"
4.22357654301139e-217,2.63974690199853,0.402,0.06,1.36991705172575e-212,"GOLM1"
4.39584189219402e-217,3.09290304146947,0.338,0.024,1.42579131773313e-212,"CDO1"
5.45515623851344e-216,4.24491733442851,0.305,0.012,1.76937992596183e-211,"NRK"
8.10470018083798e-216,-4.60274046404415,0.043,0.401,2.6287595036548e-211,"ITGB2"
3.33967449882576e-215,4.64911407872024,0.312,0.016,1.08322342369414e-210,"CAPN6"
5.26060815613437e-215,2.15604677308525,0.646,0.256,1.70627825544218e-210,"KCNQ1OT1"
2.67480228247744e-214,2.05536134186175,0.502,0.122,8.67572120321558e-210,"PLAC9"
